,type,name,author,event,year
164,c,A clinical study of motor imagery BCI performance in stroke by including calibration data from passive movement.,"['Kai Keng Ang', 'Cuntai Guan', 'Karen Sui Geok Chua', 'Kok Soon Phua', 'Chuanchu Wang', 'Zheng Yang Chin', 'Longjiang Zhou', 'Ka Yin Tang', 'Gopal Joseph Ephraim Joseph', 'Christopher Wee Keong Kuah']",EMBC,2013
165,c,Neural decoding of movement targets by unsorted spike trains.,"['Zhiming Xu', 'Kai Keng Ang', 'Cuntai Guan']",ICASSP,2013
166,c,Joint spatial-temporal filter design for analysis of motor imagery EEG.,"['Xinyang Li', 'Haihong Zhang', 'Cuntai Guan', 'S. H. Ong', 'Yaozhang Pan', 'Kai Keng Ang']",ICASSP,2013
167,c,Maximum dependency and minimum redundancy-based channel selection for motor imagery of walking EEG signal detection.,"['Huijuan Yang', 'Cuntai Guan', 'Chuanchu Wang', 'Kai Keng Ang']",ICASSP,2013
168,c,Error entropy based adaptive kernel classification for non-stationary EEG analysis.,"['Sidath Ravindra Liyanage', 'Cuntai Guan', 'Haihong Zhang', 'Kai Keng Ang', 'Jian-Xin Xu', 'Tong Heng Lee']",ICASSP,2013
169,c,Hand Movement Trajectory Reconstruction from EEG for Brain-Computer Interface Systems.,"['Neethu Robinson', 'A. Prasad Vinod', 'Cuntai Guan']",SMC,2013
170,c,Speaking mode recognition from functional Near Infrared Spectroscopy.,"['Christian Herff', 'Felix Putze', 'Dominic Heger', 'Cuntai Guan', 'Tanja Schultz']",EMBC,2012
171,c,Online semi-supervised learning with KL distance weighting for Motor Imagery-based BCI.,"['Atieh Bamdadian', 'Cuntai Guan', 'Kai Keng Ang', 'Jianxin Xu']",EMBC,2012
172,c,Utilization of temporal information for intracranial pressure development trend forecasting in traumatic brain injury.,"['Mengling Feng', 'Zhuo Zhang', 'Cuntai Guan', 'David R. Hardoon', 'Nicolas Kon Kam King', 'Boon Chuan Pang', 'Beng Ti Ang']",EMBC,2012
173,c,Omitting the intra-session calibration in EEG-based brain computer interface used for stroke rehabilitation.,"['Mahnaz Arvaneh', 'Cuntai Guan', 'Kai Keng Ang', 'Chai Quek']",EMBC,2012
174,c,Transcranial direct current stimulation and EEG-based motor imagery BCI for upper limb stroke rehabilitation.,"['Kai Keng Ang', 'Cuntai Guan', 'Kok Soon Phua', 'Chuanchu Wang', 'Irvin Teh', 'Chang Wu Chen', 'Effie Chew']",EMBC,2012
175,c,Impact of obstructive sleep apnea on sleep-wake stage ratio.,"['Andrew Keong Ng', 'Cuntai Guan']",EMBC,2012
